Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/19/2023 00:00,CAPITL,61757,30.46,0.64,-18.46
02/19/2023 00:00,CENTRL,61754,13.65,0.22,-2.07
02/19/2023 00:00,DUNWOD,61760,25.15,0.99,-12.80
02/19/2023 00:00,GENESE,61753,13.00,0.06,-1.58
02/19/2023 00:00,H Q,61844,11.06,-0.31,0.00
02/19/2023 00:00,HUD VL,61758,24.90,0.86,-12.67
02/19/2023 00:00,LONGIL,61762,31.43,1.22,-18.84
02/19/2023 00:00,MHK VL,61756,14.43,0.47,-2.60
02/19/2023 00:00,MILLWD,61759,25.21,0.93,-12.92
02/19/2023 00:00,N.Y.C.,61761,25.23,1.06,-12.81
02/19/2023 00:00,NORTH,61755,11.06,-0.31,0.00
02/19/2023 00:00,NPX,61845,27.76,0.68,-15.71
02/19/2023 00:00,O H,61846,12.99,-0.25,-1.88
02/19/2023 00:00,PJM,61847,19.01,0.35,-7.29
02/19/2023 00:00,WEST,61752,13.27,-0.14,-2.04
02/19/2023 01:00,CAPITL,61757,29.77,0.64,-17.78
02/19/2023 01:00,CENTRL,61754,13.55,0.20,-2.00
02/19/2023 01:00,DUNWOD,61760,24.64,0.96,-12.33
02/19/2023 01:00,GENESE,61753,12.91,0.03,-1.52
02/19/2023 01:00,H Q,61844,11.06,-0.30,0.00
02/19/2023 01:00,HUD VL,61758,24.40,0.84,-12.21
02/19/2023 01:00,LONGIL,61762,29.02,1.22,-16.45
02/19/2023 01:00,MHK VL,61756,14.30,0.44,-2.50
02/19/2023 01:00,MILLWD,61759,24.71,0.92,-12.44
02/19/2023 01:00,N.Y.C.,61761,24.72,1.03,-12.34
02/19/2023 01:00,NORTH,61755,11.08,-0.27,0.00
02/19/2023 01:00,NPX,61845,27.17,0.69,-15.13
02/19/2023 01:00,O H,61846,12.91,-0.25,-1.81
02/19/2023 01:00,PJM,61847,18.71,0.34,-7.02
02/19/2023 01:00,WEST,61752,13.18,-0.14,-1.96
02/19/2023 02:00,CAPITL,61757,27.40,0.65,-15.05
02/19/2023 02:00,CENTRL,61754,13.65,0.26,-1.69
02/19/2023 02:00,DUNWOD,61760,23.15,1.02,-10.43
02/19/2023 02:00,GENESE,61753,13.12,0.13,-1.29
02/19/2023 02:00,H Q,61844,11.36,-0.34,0.00
02/19/2023 02:00,HUD VL,61758,22.91,0.88,-10.33
02/19/2023 02:00,LONGIL,61762,26.90,1.28,-13.93
02/19/2023 02:00,MHK VL,61756,14.26,0.44,-2.12
02/19/2023 02:00,MILLWD,61759,23.20,0.97,-10.53
02/19/2023 02:00,N.Y.C.,61761,23.23,1.09,-10.44
02/19/2023 02:00,NORTH,61755,11.32,-0.36,0.02
02/19/2023 02:00,NPX,61845,25.23,0.73,-12.80
02/19/2023 02:00,O H,61846,13.07,-0.16,-1.53
02/19/2023 02:00,PJM,61847,18.05,0.41,-5.94
02/19/2023 02:00,WEST,61752,13.33,-0.03,-1.66
02/19/2023 03:00,CAPITL,61757,27.58,0.63,-15.57
02/19/2023 03:00,CENTRL,61754,13.33,0.19,-1.75
02/19/2023 03:00,DUNWOD,61760,23.15,0.97,-10.80
02/19/2023 03:00,GENESE,61753,12.75,0.02,-1.34
02/19/2023 03:00,H Q,61844,11.09,-0.30,0.00
02/19/2023 03:00,HUD VL,61758,22.93,0.85,-10.69
02/19/2023 03:00,LONGIL,61762,26.84,1.22,-14.23
02/19/2023 03:00,MHK VL,61756,14.00,0.42,-2.19
02/19/2023 03:00,MILLWD,61759,23.23,0.94,-10.90
02/19/2023 03:00,N.Y.C.,61761,23.23,1.04,-10.81
02/19/2023 03:00,NORTH,61755,11.17,-0.22,0.00
02/19/2023 03:00,NPX,61845,25.32,0.68,-13.25
02/19/2023 03:00,O H,61846,12.68,-0.30,-1.59
02/19/2023 03:00,PJM,61847,17.87,0.33,-6.15
02/19/2023 03:00,WEST,61752,12.94,-0.17,-1.72
02/19/2023 04:00,CAPITL,61757,27.61,0.64,-15.61
02/19/2023 04:00,CENTRL,61754,13.31,0.19,-1.75
02/19/2023 04:00,DUNWOD,61760,23.14,0.95,-10.82
02/19/2023 04:00,GENESE,61753,12.73,0.02,-1.34
02/19/2023 04:00,H Q,61844,11.08,-0.28,0.00
02/19/2023 04:00,HUD VL,61758,22.92,0.84,-10.72
02/19/2023 04:00,LONGIL,61762,26.67,1.23,-14.08
02/19/2023 04:00,MHK VL,61756,13.97,0.41,-2.20
02/19/2023 04:00,MILLWD,61759,23.20,0.91,-10.92
02/19/2023 04:00,N.Y.C.,61761,23.23,1.03,-10.83
02/19/2023 04:00,NORTH,61755,11.17,-0.19,0.00
02/19/2023 04:00,NPX,61845,25.33,0.68,-13.28
02/19/2023 04:00,O H,61846,12.62,-0.33,-1.59
02/19/2023 04:00,PJM,61847,17.85,0.32,-6.17
02/19/2023 04:00,WEST,61752,12.88,-0.20,-1.72
02/19/2023 05:00,CAPITL,61757,29.34,0.68,-17.08
02/19/2023 05:00,CENTRL,61754,13.75,0.25,-1.92
02/19/2023 05:00,DUNWOD,61760,24.39,0.97,-11.84
02/19/2023 05:00,GENESE,61753,13.17,0.13,-1.47
02/19/2023 05:00,H Q,61844,11.25,-0.32,0.00
02/19/2023 05:00,HUD VL,61758,24.16,0.86,-11.73
02/19/2023 05:00,LONGIL,61762,29.01,1.25,-16.18
02/19/2023 05:00,MHK VL,61756,14.41,0.43,-2.41
02/19/2023 05:00,MILLWD,61759,24.46,0.93,-11.95
02/19/2023 05:00,N.Y.C.,61761,24.46,1.03,-11.85
02/19/2023 05:00,NORTH,61755,11.30,-0.28,0.00
02/19/2023 05:00,NPX,61845,26.81,0.69,-14.54
02/19/2023 05:00,O H,61846,13.14,-0.17,-1.74
02/19/2023 05:00,PJM,61847,18.71,0.38,-6.75
02/19/2023 05:00,WEST,61752,13.42,-0.05,-1.89
02/19/2023 06:00,CAPITL,61757,32.31,0.55,-22.13
02/19/2023 06:00,CENTRL,61754,12.28,0.16,-2.48
02/19/2023 06:00,DUNWOD,61760,25.75,0.77,-15.34
02/19/2023 06:00,GENESE,61753,11.54,0.01,-1.90
02/19/2023 06:00,H Q,61844,9.41,-0.23,0.00
02/19/2023 06:00,HUD VL,61758,25.50,0.67,-15.19
02/19/2023 06:00,LONGIL,61762,31.78,1.00,-21.14
02/19/2023 06:00,MHK VL,61756,13.10,0.35,-3.12
02/19/2023 06:00,MILLWD,61759,25.85,0.73,-15.49
02/19/2023 06:00,N.Y.C.,61761,25.76,0.77,-15.35
02/19/2023 06:00,NORTH,61755,9.47,-0.16,0.00
02/19/2023 06:00,NPX,61845,29.04,0.57,-18.83
02/19/2023 06:00,O H,61846,11.58,-0.31,-2.25
02/19/2023 06:00,PJM,61847,18.60,0.22,-8.74
02/19/2023 06:00,WEST,61752,11.86,-0.22,-2.44
02/19/2023 07:00,CAPITL,61757,34.90,0.50,-25.57
02/19/2023 07:00,CENTRL,61754,11.84,0.15,-2.87
02/19/2023 07:00,DUNWOD,61760,27.22,0.67,-17.73
02/19/2023 07:00,GENESE,61753,11.01,-0.01,-2.19
02/19/2023 07:00,H Q,61844,8.62,-0.20,0.00
02/19/2023 07:00,HUD VL,61758,26.97,0.59,-17.56
02/19/2023 07:00,LONGIL,61762,31.86,0.87,-22.16
02/19/2023 07:00,MHK VL,61756,12.73,0.31,-3.60
02/19/2023 07:00,MILLWD,61759,27.36,0.64,-17.90
02/19/2023 07:00,N.Y.C.,61761,27.23,0.66,-17.74
02/19/2023 07:00,NORTH,61755,8.67,-0.15,0.00
02/19/2023 07:00,NPX,61845,31.12,0.53,-21.76
02/19/2023 07:00,O H,61846,11.11,-0.32,-2.60
02/19/2023 07:00,PJM,61847,19.12,0.19,-10.10
02/19/2023 07:00,WEST,61752,11.43,-0.22,-2.82
02/19/2023 08:00,CAPITL,61757,32.48,0.60,-22.12
02/19/2023 08:00,CENTRL,61754,12.35,0.10,-2.48
02/19/2023 08:00,DUNWOD,61760,25.92,0.82,-15.34
02/19/2023 08:00,GENESE,61753,11.53,-0.14,-1.90
02/19/2023 08:00,H Q,61844,9.54,-0.22,0.00
02/19/2023 08:00,HUD VL,61758,25.68,0.72,-15.19
02/19/2023 08:00,LONGIL,61762,30.63,1.03,-19.83
02/19/2023 08:00,MHK VL,61756,13.21,0.32,-3.12
02/19/2023 08:00,MILLWD,61759,26.04,0.79,-15.48
02/19/2023 08:00,N.Y.C.,61761,25.93,0.81,-15.35
02/19/2023 08:00,NORTH,61755,9.59,-0.18,0.00
02/19/2023 08:00,NPX,61845,29.21,0.62,-18.83
02/19/2023 08:00,O H,61846,11.51,-0.51,-2.25
02/19/2023 08:00,PJM,61847,18.69,0.19,-8.74
02/19/2023 08:00,WEST,61752,11.80,-0.41,-2.44
02/19/2023 09:00,CAPITL,61757,32.53,0.55,-22.60
02/19/2023 09:00,CENTRL,61754,11.91,0.07,-2.45
02/19/2023 09:00,DUNWOD,61760,25.87,0.83,-15.66
02/19/2023 09:00,GENESE,61753,11.17,-0.14,-1.93
02/19/2023 09:00,H Q,61844,9.17,-0.22,0.00
02/19/2023 09:00,HUD VL,61758,25.69,0.71,-15.59
02/19/2023 09:00,LONGIL,61762,27.50,1.00,-17.12
02/19/2023 09:00,MHK VL,61756,12.63,0.32,-2.93
02/19/2023 09:00,MILLWD,61759,26.00,0.80,-15.82
02/19/2023 09:00,N.Y.C.,61761,25.88,0.83,-15.67
02/19/2023 09:00,NORTH,61755,9.20,-0.18,0.00
02/19/2023 09:00,NPX,61845,29.20,0.60,-19.22
02/19/2023 09:00,O H,61846,11.16,-0.52,-2.30
02/19/2023 09:00,PJM,61847,18.48,0.18,-8.92
02/19/2023 09:00,WEST,61752,11.45,-0.42,-2.49
02/19/2023 10:00,CAPITL,61757,29.80,0.66,-17.88
02/19/2023 10:00,CENTRL,61754,13.29,0.09,-1.94
02/19/2023 10:00,DUNWOD,61760,24.62,0.97,-12.39
02/19/2023 10:00,GENESE,61753,12.68,-0.11,-1.53
02/19/2023 10:00,H Q,61844,11.00,-0.26,0.00
02/19/2023 10:00,HUD VL,61758,24.44,0.84,-12.34
02/19/2023 10:00,LONGIL,61762,31.91,1.17,-19.48
02/19/2023 10:00,MHK VL,61756,13.89,0.31,-2.32
02/19/2023 10:00,MILLWD,61759,24.71,0.93,-12.51
02/19/2023 10:00,N.Y.C.,61761,24.67,1.01,-12.40
02/19/2023 10:00,NORTH,61755,11.06,-0.20,0.00
