Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/15/2023 00:00,CAPITL,61757,27.99,0.33,-21.28
02/15/2023 00:00,CENTRL,61754,10.11,0.09,-3.65
02/15/2023 00:00,DUNWOD,61760,22.77,0.58,-15.81
02/15/2023 00:00,GENESE,61753,9.00,0.01,-2.61
02/15/2023 00:00,H Q,61844,6.25,-0.13,0.00
02/15/2023 00:00,HUD VL,61758,22.63,0.49,-15.76
02/15/2023 00:00,LONGIL,61762,25.87,0.73,-18.76
02/15/2023 00:00,MHK VL,61756,10.51,0.22,-3.91
02/15/2023 00:00,MILLWD,61759,22.88,0.55,-15.95
02/15/2023 00:00,N.Y.C.,61761,22.85,0.64,-15.83
02/15/2023 00:00,NORTH,61755,6.26,-0.12,0.00
02/15/2023 00:00,NPX,61845,25.50,0.38,-18.74
02/15/2023 00:00,O H,61846,8.91,-0.13,-2.66
02/15/2023 00:00,PJM,61847,16.10,0.21,-9.52
02/15/2023 00:00,WEST,61752,9.12,-0.11,-2.85
02/15/2023 01:00,CAPITL,61757,25.84,0.34,-19.12
02/15/2023 01:00,CENTRL,61754,10.06,0.09,-3.59
02/15/2023 01:00,DUNWOD,61760,21.12,0.54,-14.20
02/15/2023 01:00,GENESE,61753,8.76,0.04,-2.35
02/15/2023 01:00,H Q,61844,6.25,-0.13,0.00
02/15/2023 01:00,HUD VL,61758,21.00,0.47,-14.16
02/15/2023 01:00,LONGIL,61762,24.85,0.71,-17.76
02/15/2023 01:00,MHK VL,61756,10.11,0.22,-3.51
02/15/2023 01:00,MILLWD,61759,21.22,0.52,-14.33
02/15/2023 01:00,N.Y.C.,61761,21.19,0.59,-14.22
02/15/2023 01:00,NORTH,61755,6.26,-0.11,0.00
02/15/2023 01:00,NPX,61845,23.61,0.39,-16.84
02/15/2023 01:00,O H,61846,7.99,-0.10,-1.71
02/15/2023 01:00,PJM,61847,14.94,0.20,-8.36
02/15/2023 01:00,WEST,61752,8.07,-0.08,-1.77
02/15/2023 02:00,CAPITL,61757,25.14,0.33,-18.43
02/15/2023 02:00,CENTRL,61754,9.90,0.09,-3.43
02/15/2023 02:00,DUNWOD,61760,20.61,0.54,-13.69
02/15/2023 02:00,GENESE,61753,8.65,0.01,-2.26
02/15/2023 02:00,H Q,61844,6.25,-0.13,0.00
02/15/2023 02:00,HUD VL,61758,20.49,0.47,-13.65
02/15/2023 02:00,LONGIL,61762,23.10,0.69,-16.04
02/15/2023 02:00,MHK VL,61756,9.99,0.22,-3.39
02/15/2023 02:00,MILLWD,61759,20.70,0.51,-13.81
02/15/2023 02:00,N.Y.C.,61761,20.67,0.59,-13.70
02/15/2023 02:00,NORTH,61755,6.26,-0.12,0.00
02/15/2023 02:00,NPX,61845,23.00,0.39,-16.23
02/15/2023 02:00,O H,61846,7.96,-0.13,-1.72
02/15/2023 02:00,PJM,61847,14.64,0.19,-8.08
02/15/2023 02:00,WEST,61752,8.04,-0.12,-1.78
02/15/2023 03:00,CAPITL,61757,24.23,0.34,-17.63
02/15/2023 03:00,CENTRL,61754,9.61,0.06,-3.29
02/15/2023 03:00,DUNWOD,61760,19.86,0.50,-13.10
02/15/2023 03:00,GENESE,61753,8.41,-0.02,-2.16
02/15/2023 03:00,H Q,61844,6.15,-0.11,0.00
02/15/2023 03:00,HUD VL,61758,19.74,0.43,-13.05
02/15/2023 03:00,LONGIL,61762,22.37,0.64,-15.47
02/15/2023 03:00,MHK VL,61756,9.70,0.19,-3.24
02/15/2023 03:00,MILLWD,61759,19.95,0.48,-13.21
02/15/2023 03:00,N.Y.C.,61761,19.91,0.54,-13.11
02/15/2023 03:00,NORTH,61755,6.15,-0.11,0.00
02/15/2023 03:00,NPX,61845,22.16,0.37,-15.53
02/15/2023 03:00,O H,61846,7.72,-0.17,-1.63
02/15/2023 03:00,PJM,61847,14.13,0.14,-7.72
02/15/2023 03:00,WEST,61752,7.79,-0.16,-1.69
02/15/2023 04:00,CAPITL,61757,26.29,0.34,-19.58
02/15/2023 04:00,CENTRL,61754,10.12,0.06,-3.69
02/15/2023 04:00,DUNWOD,61760,21.44,0.53,-14.55
02/15/2023 04:00,GENESE,61753,8.76,-0.01,-2.40
02/15/2023 04:00,H Q,61844,6.25,-0.11,0.00
