Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/13/2023 00:00,CAPITL,61757,24.02,1.09,-3.89
02/13/2023 00:00,CENTRL,61754,19.69,0.21,-0.43
02/13/2023 00:00,DUNWOD,61760,23.22,1.50,-2.67
02/13/2023 00:00,GENESE,61753,19.21,-0.17,-0.33
02/13/2023 00:00,H Q,61844,18.63,-0.42,0.00
02/13/2023 00:00,HUD VL,61758,23.00,1.30,-2.66
02/13/2023 00:00,LONGIL,61762,23.51,1.79,-2.67
02/13/2023 00:00,MHK VL,61756,20.25,0.67,-0.54
02/13/2023 00:00,MILLWD,61759,23.19,1.45,-2.69
02/13/2023 00:00,N.Y.C.,61761,23.39,1.68,-2.67
02/13/2023 00:00,NORTH,61755,18.99,-0.06,0.00
02/13/2023 00:00,NPX,61845,23.53,1.16,-3.32
02/13/2023 00:00,O H,61846,18.70,-0.74,-0.40
02/13/2023 00:00,PJM,61847,20.93,0.36,-1.52
02/13/2023 00:00,WEST,61752,18.94,-0.53,-0.43
02/13/2023 01:00,CAPITL,61757,23.02,1.08,-2.94
02/13/2023 01:00,CENTRL,61754,19.55,0.23,-0.33
02/13/2023 01:00,DUNWOD,61760,22.50,1.48,-2.02
02/13/2023 01:00,GENESE,61753,19.14,-0.11,-0.25
02/13/2023 01:00,H Q,61844,18.58,-0.42,0.00
02/13/2023 01:00,HUD VL,61758,22.28,1.27,-2.01
02/13/2023 01:00,LONGIL,61762,22.73,1.71,-2.02
02/13/2023 01:00,MHK VL,61756,20.05,0.65,-0.41
02/13/2023 01:00,MILLWD,61759,22.46,1.43,-2.04
02/13/2023 01:00,N.Y.C.,61761,22.63,1.61,-2.02
02/13/2023 01:00,NORTH,61755,18.88,-0.11,0.00
02/13/2023 01:00,NPX,61845,22.69,1.18,-2.51
02/13/2023 01:00,O H,61846,18.63,-0.67,-0.30
02/13/2023 01:00,PJM,61847,20.55,0.40,-1.15
02/13/2023 01:00,WEST,61752,18.89,-0.44,-0.33
02/13/2023 02:00,CAPITL,61757,21.89,1.06,-1.85
02/13/2023 02:00,CENTRL,61754,19.36,0.17,-0.21
02/13/2023 02:00,DUNWOD,61760,21.69,1.44,-1.27
02/13/2023 02:00,GENESE,61753,18.97,-0.17,-0.16
02/13/2023 02:00,H Q,61844,18.58,-0.40,0.00
02/13/2023 02:00,HUD VL,61758,21.51,1.27,-1.26
02/13/2023 02:00,LONGIL,61762,21.92,1.67,-1.27
02/13/2023 02:00,MHK VL,61756,19.88,0.65,-0.26
02/13/2023 02:00,MILLWD,61759,21.64,1.38,-1.28
02/13/2023 02:00,N.Y.C.,61761,21.80,1.56,-1.27
02/13/2023 02:00,NORTH,61755,18.94,-0.04,0.00
02/13/2023 02:00,NPX,61845,21.71,1.16,-1.58
02/13/2023 02:00,O H,61846,18.41,-0.76,-0.19
02/13/2023 02:00,PJM,61847,20.03,0.32,-0.72
02/13/2023 02:00,WEST,61752,18.63,-0.55,-0.20
02/13/2023 03:00,CAPITL,61757,22.57,1.10,-2.14
02/13/2023 03:00,CENTRL,61754,19.80,0.23,-0.24
02/13/2023 03:00,DUNWOD,61760,22.26,1.47,-1.46
02/13/2023 03:00,GENESE,61753,19.37,-0.13,-0.18
02/13/2023 03:00,H Q,61844,18.90,-0.43,0.00
02/13/2023 03:00,HUD VL,61758,22.08,1.29,-1.46
02/13/2023 03:00,LONGIL,61762,22.46,1.66,-1.47
02/13/2023 03:00,MHK VL,61756,20.30,0.68,-0.30
02/13/2023 03:00,MILLWD,61759,22.24,1.43,-1.48
02/13/2023 03:00,N.Y.C.,61761,22.38,1.59,-1.47
02/13/2023 03:00,NORTH,61755,19.23,-0.10,0.00
02/13/2023 03:00,NPX,61845,22.35,1.20,-1.83
02/13/2023 03:00,O H,61846,18.85,-0.69,-0.22
02/13/2023 03:00,PJM,61847,20.57,0.41,-0.84
02/13/2023 03:00,WEST,61752,19.08,-0.48,-0.24
02/13/2023 04:00,CAPITL,61757,22.93,1.16,-1.74
02/13/2023 04:00,CENTRL,61754,20.49,0.26,-0.19
02/13/2023 04:00,DUNWOD,61760,22.75,1.52,-1.19
02/13/2023 04:00,GENESE,61753,20.08,-0.10,-0.15
02/13/2023 04:00,H Q,61844,19.57,-0.46,0.00
02/13/2023 04:00,HUD VL,61758,22.57,1.34,-1.19
02/13/2023 04:00,LONGIL,61762,23.05,1.82,-1.19
02/13/2023 04:00,MHK VL,61756,20.99,0.72,-0.24
02/13/2023 04:00,MILLWD,61759,22.68,1.44,-1.20
02/13/2023 04:00,N.Y.C.,61761,22.89,1.66,-1.19
02/13/2023 04:00,NORTH,61755,19.87,-0.16,0.00
02/13/2023 04:00,NPX,61845,22.74,1.22,-1.48
02/13/2023 04:00,O H,61846,19.47,-0.74,-0.18
02/13/2023 04:00,PJM,61847,21.14,0.42,-0.68
02/13/2023 04:00,WEST,61752,19.73,-0.50,-0.19
02/13/2023 05:00,CAPITL,61757,24.65,1.40,0.00
02/13/2023 05:00,CENTRL,61754,23.67,0.42,0.00
02/13/2023 05:00,DUNWOD,61760,25.02,1.77,0.00
02/13/2023 05:00,GENESE,61753,23.19,-0.07,0.00
02/13/2023 05:00,H Q,61844,22.70,-0.56,0.00
02/13/2023 05:00,HUD VL,61758,24.86,1.60,0.00
02/13/2023 05:00,LONGIL,61762,25.44,2.19,0.00
02/13/2023 05:00,MHK VL,61756,24.16,0.91,0.00
02/13/2023 05:00,MILLWD,61759,24.95,1.70,0.00
02/13/2023 05:00,N.Y.C.,61761,25.09,1.84,0.00
02/13/2023 05:00,NORTH,61755,23.02,-0.23,0.00
02/13/2023 05:00,NPX,61845,24.67,1.42,0.00
02/13/2023 05:00,O H,61846,22.49,-0.77,0.00
02/13/2023 05:00,PJM,61847,23.88,0.63,0.00
02/13/2023 05:00,WEST,61752,22.95,-0.30,0.00
02/13/2023 06:00,CAPITL,61757,36.15,1.24,-15.48
02/13/2023 06:00,CENTRL,61754,22.72,0.52,-2.77
02/13/2023 06:00,DUNWOD,61760,32.49,1.56,-11.51
02/13/2023 06:00,GENESE,61753,21.93,0.27,-2.23
02/13/2023 06:00,H Q,61844,18.96,-0.47,0.00
02/13/2023 06:00,HUD VL,61758,32.30,1.38,-11.49
02/13/2023 06:00,LONGIL,61762,36.47,2.04,-15.00
02/13/2023 06:00,MHK VL,61756,23.30,0.89,-2.97
02/13/2023 06:00,MILLWD,61759,32.49,1.46,-11.61
02/13/2023 06:00,N.Y.C.,61761,32.54,1.59,-11.52
02/13/2023 06:00,NORTH,61755,19.18,-0.25,0.00
02/13/2023 06:00,NPX,61845,34.16,1.11,-13.62
02/13/2023 06:00,O H,61846,21.69,-0.33,-2.59
02/13/2023 06:00,PJM,61847,27.24,0.64,-7.17
02/13/2023 06:00,WEST,61752,22.17,-0.04,-2.78
02/13/2023 07:00,CAPITL,61757,45.91,1.41,-21.73
02/13/2023 07:00,CENTRL,61754,26.85,0.61,-3.47
02/13/2023 07:00,DUNWOD,61760,40.64,1.89,-15.99
02/13/2023 07:00,GENESE,61753,25.50,0.09,-2.65
02/13/2023 07:00,H Q,61844,22.21,-0.55,0.00
02/13/2023 07:00,HUD VL,61758,40.44,1.68,-15.99
02/13/2023 07:00,LONGIL,61762,41.14,2.37,-16.01
02/13/2023 07:00,MHK VL,61756,27.80,1.07,-3.97
02/13/2023 07:00,MILLWD,61759,40.72,1.82,-16.13
02/13/2023 07:00,N.Y.C.,61761,40.70,1.93,-16.01
02/13/2023 07:00,NORTH,61755,22.49,-0.27,0.00
02/13/2023 07:00,NPX,61845,43.00,1.25,-18.99
02/13/2023 07:00,O H,61846,25.18,-0.75,-3.17
02/13/2023 07:00,PJM,61847,33.19,0.66,-9.77
02/13/2023 07:00,WEST,61752,25.88,-0.34,-3.46
02/13/2023 08:00,CAPITL,61757,37.87,1.48,-12.87
02/13/2023 08:00,CENTRL,61754,26.07,0.49,-2.06
02/13/2023 08:00,DUNWOD,61760,35.11,2.12,-9.47
02/13/2023 08:00,GENESE,61753,25.06,-0.02,-1.57
02/13/2023 08:00,H Q,61844,22.98,-0.54,0.00
02/13/2023 08:00,HUD VL,61758,34.80,1.81,-9.47
02/13/2023 08:00,LONGIL,61762,38.52,2.68,-12.32
02/13/2023 08:00,MHK VL,61756,26.88,1.01,-2.35
02/13/2023 08:00,MILLWD,61759,35.07,2.00,-9.56
02/13/2023 08:00,N.Y.C.,61761,35.21,2.21,-9.48
02/13/2023 08:00,NORTH,61755,23.28,-0.24,0.00
02/13/2023 08:00,NPX,61845,36.20,1.43,-11.25
02/13/2023 08:00,O H,61846,24.45,-0.94,-1.88
02/13/2023 08:00,PJM,61847,29.96,0.66,-5.78
02/13/2023 08:00,WEST,61752,25.07,-0.49,-2.05
02/13/2023 09:00,CAPITL,61757,34.58,1.05,-15.96
02/13/2023 09:00,CENTRL,61754,20.47,0.35,-2.55
02/13/2023 09:00,DUNWOD,61760,30.98,1.67,-11.74
02/13/2023 09:00,GENESE,61753,19.57,0.05,-1.94
02/13/2023 09:00,H Q,61844,17.15,-0.42,0.00
02/13/2023 09:00,HUD VL,61758,30.72,1.41,-11.74
02/13/2023 09:00,LONGIL,61762,36.89,2.09,-17.23
02/13/2023 09:00,MHK VL,61756,21.14,0.65,-2.92
