Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/20/2023 00:00,CAPITL,61757,26.85,0.27,-21.36
02/20/2023 00:00,CENTRL,61754,7.69,0.10,-2.38
02/20/2023 00:00,DUNWOD,61760,20.50,0.48,-14.80
02/20/2023 00:00,GENESE,61753,7.11,0.07,-1.83
02/20/2023 00:00,H Q,61844,5.06,-0.15,0.00
02/20/2023 00:00,HUD VL,61758,20.27,0.40,-14.65
02/20/2023 00:00,LONGIL,61762,25.69,0.60,-19.87
02/20/2023 00:00,MHK VL,61756,8.32,0.15,-2.96
02/20/2023 00:00,MILLWD,61759,20.61,0.45,-14.94
02/20/2023 00:00,N.Y.C.,61761,20.57,0.54,-14.82
02/20/2023 00:00,NORTH,61755,5.00,-0.21,0.00
02/20/2023 00:00,NPX,61845,23.70,0.32,-18.17
02/20/2023 00:00,O H,61846,7.38,-0.01,-2.17
02/20/2023 00:00,PJM,61847,13.86,0.21,-8.43
02/20/2023 00:00,WEST,61752,7.58,0.01,-2.35
02/20/2023 01:00,CAPITL,61757,26.11,0.28,-20.53
02/20/2023 01:00,CENTRL,61754,7.69,0.11,-2.28
02/20/2023 01:00,DUNWOD,61760,20.00,0.48,-14.22
02/20/2023 01:00,GENESE,61753,7.14,0.08,-1.76
02/20/2023 01:00,H Q,61844,5.15,-0.15,0.00
02/20/2023 01:00,HUD VL,61758,19.78,0.40,-14.08
02/20/2023 01:00,LONGIL,61762,20.15,0.60,-14.24
02/20/2023 01:00,MHK VL,61756,8.29,0.15,-2.84
02/20/2023 01:00,MILLWD,61759,20.11,0.45,-14.36
02/20/2023 01:00,N.Y.C.,61761,20.08,0.54,-14.24
02/20/2023 01:00,NORTH,61755,5.09,-0.21,0.00
02/20/2023 01:00,NPX,61845,23.09,0.33,-17.46
02/20/2023 01:00,O H,61846,7.40,0.01,-2.09
02/20/2023 01:00,PJM,61847,13.62,0.22,-8.10
02/20/2023 01:00,WEST,61752,7.60,0.04,-2.26
02/20/2023 02:00,CAPITL,61757,25.06,0.27,-19.51
02/20/2023 02:00,CENTRL,61754,7.55,0.10,-2.17
02/20/2023 02:00,DUNWOD,61760,19.27,0.47,-13.51
02/20/2023 02:00,GENESE,61753,7.03,0.08,-1.67
02/20/2023 02:00,H Q,61844,5.13,-0.15,0.00
02/20/2023 02:00,HUD VL,61758,19.05,0.39,-13.38
02/20/2023 02:00,LONGIL,61762,22.39,0.60,-16.50
02/20/2023 02:00,MHK VL,61756,8.13,0.15,-2.70
02/20/2023 02:00,MILLWD,61759,19.37,0.44,-13.64
02/20/2023 02:00,N.Y.C.,61761,19.33,0.52,-13.53
02/20/2023 02:00,NORTH,61755,5.08,-0.20,0.00
02/20/2023 02:00,NPX,61845,22.19,0.32,-16.59
02/20/2023 02:00,O H,61846,7.27,0.01,-1.98
02/20/2023 02:00,PJM,61847,13.19,0.21,-7.70
02/20/2023 02:00,WEST,61752,7.46,0.03,-2.15
02/20/2023 03:00,CAPITL,61757,24.98,0.29,-19.27
02/20/2023 03:00,CENTRL,61754,7.67,0.10,-2.14
02/20/2023 03:00,DUNWOD,61760,19.26,0.48,-13.35
02/20/2023 03:00,GENESE,61753,7.15,0.08,-1.65
02/20/2023 03:00,H Q,61844,5.27,-0.16,0.00
02/20/2023 03:00,HUD VL,61758,19.04,0.40,-13.22
02/20/2023 03:00,LONGIL,61762,19.39,0.60,-13.37
02/20/2023 03:00,MHK VL,61756,8.25,0.16,-2.67
02/20/2023 03:00,MILLWD,61759,19.36,0.46,-13.48
02/20/2023 03:00,N.Y.C.,61761,19.33,0.54,-13.37
02/20/2023 03:00,NORTH,61755,5.21,-0.21,0.00
02/20/2023 03:00,NPX,61845,22.14,0.33,-16.39
02/20/2023 03:00,O H,61846,7.39,0.01,-1.96
02/20/2023 03:00,PJM,61847,13.25,0.22,-7.61
02/20/2023 03:00,WEST,61752,7.59,0.04,-2.12
02/20/2023 04:00,CAPITL,61757,24.68,0.31,-18.55
02/20/2023 04:00,CENTRL,61754,8.00,0.11,-2.06
02/20/2023 04:00,DUNWOD,61760,19.19,0.51,-12.85
02/20/2023 04:00,GENESE,61753,7.50,0.09,-1.59
02/20/2023 04:00,H Q,61844,5.66,-0.16,0.00
02/20/2023 04:00,HUD VL,61758,18.97,0.43,-12.72
02/20/2023 04:00,LONGIL,61762,19.54,0.66,-13.05
02/20/2023 04:00,MHK VL,61756,8.56,0.17,-2.57
02/20/2023 04:00,MILLWD,61759,19.27,0.47,-12.97
02/20/2023 04:00,N.Y.C.,61761,19.26,0.57,-12.87
02/20/2023 04:00,NORTH,61755,5.62,-0.21,0.00
02/20/2023 04:00,NPX,61845,21.96,0.36,-15.77
02/20/2023 04:00,O H,61846,7.71,0.00,-1.89
02/20/2023 04:00,PJM,61847,13.37,0.23,-7.32
02/20/2023 04:00,WEST,61752,7.90,0.03,-2.04
02/20/2023 05:00,CAPITL,61757,26.09,0.45,-17.47
02/20/2023 05:00,CENTRL,61754,10.30,0.19,-1.94
02/20/2023 05:00,DUNWOD,61760,20.99,0.72,-12.11
02/20/2023 05:00,GENESE,61753,9.80,0.14,-1.49
02/20/2023 05:00,H Q,61844,7.92,-0.24,0.00
02/20/2023 05:00,HUD VL,61758,20.75,0.60,-11.99
02/20/2023 05:00,LONGIL,61762,24.11,0.91,-15.03
02/20/2023 05:00,MHK VL,61756,10.81,0.23,-2.42
02/20/2023 05:00,MILLWD,61759,21.05,0.66,-12.22
02/20/2023 05:00,N.Y.C.,61761,21.07,0.78,-12.12
02/20/2023 05:00,NORTH,61755,7.83,-0.34,0.00
02/20/2023 05:00,NPX,61845,23.52,0.49,-14.86
02/20/2023 05:00,O H,61846,9.95,0.01,-1.78
02/20/2023 05:00,PJM,61847,15.39,0.33,-6.90
02/20/2023 05:00,WEST,61752,10.15,0.07,-1.92
02/20/2023 06:00,CAPITL,61757,28.49,0.63,-16.74
02/20/2023 06:00,CENTRL,61754,12.86,0.26,-1.49
02/20/2023 06:00,DUNWOD,61760,24.29,1.06,-12.12
02/20/2023 06:00,GENESE,61753,12.44,0.14,-1.18
02/20/2023 06:00,H Q,61844,10.22,-0.34,0.55
02/20/2023 06:00,HUD VL,61758,24.05,0.89,-12.04
02/20/2023 06:00,LONGIL,61762,26.60,1.29,-14.20
02/20/2023 06:00,MHK VL,61756,12.45,0.45,-0.89
02/20/2023 06:00,MILLWD,61759,24.30,0.97,-12.22
02/20/2023 06:00,N.Y.C.,61761,24.36,1.12,-12.13
02/20/2023 06:00,NORTH,61755,7.34,-0.56,3.22
02/20/2023 06:00,NPX,61845,26.32,0.71,-14.50
02/20/2023 06:00,O H,61846,12.41,-0.11,-1.41
02/20/2023 06:00,PJM,61847,18.26,0.46,-6.69
02/20/2023 06:00,WEST,61752,12.63,-0.01,-1.52
02/20/2023 07:00,CAPITL,61757,33.13,0.67,-21.56
02/20/2023 07:00,CENTRL,61754,13.12,0.28,-1.92
02/20/2023 07:00,DUNWOD,61760,27.51,0.99,-15.61
02/20/2023 07:00,GENESE,61753,12.69,0.25,-1.53
02/20/2023 07:00,H Q,61844,10.56,-0.35,0.00
02/20/2023 07:00,HUD VL,61758,27.26,0.84,-15.51
02/20/2023 07:00,LONGIL,61762,28.56,1.25,-16.40
02/20/2023 07:00,MHK VL,61756,13.17,0.43,-1.83
02/20/2023 07:00,MILLWD,61759,27.57,0.93,-15.73
02/20/2023 07:00,N.Y.C.,61761,27.55,1.03,-15.62
02/20/2023 07:00,NORTH,61755,10.38,-0.53,0.00
02/20/2023 07:00,NPX,61845,30.27,0.70,-18.67
