Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/10/2023 00:00,CAPITL,61757,31.14,0.45,-21.77
02/10/2023 00:00,CENTRL,61754,11.82,0.07,-2.82
02/10/2023 00:00,DUNWOD,61760,24.86,0.76,-15.18
02/10/2023 00:00,GENESE,61753,10.73,-0.04,-1.85
02/10/2023 00:00,H Q,61844,8.00,-0.20,0.72
02/10/2023 00:00,HUD VL,61758,24.60,0.64,-15.04
02/10/2023 00:00,LONGIL,61762,26.49,0.99,-16.57
02/10/2023 00:00,MHK VL,61756,11.83,0.28,-2.63
02/10/2023 00:00,MILLWD,61759,24.94,0.71,-15.31
02/10/2023 00:00,N.Y.C.,61761,24.97,0.85,-15.20
02/10/2023 00:00,NORTH,61755,5.00,-0.27,3.65
02/10/2023 00:00,NPX,61845,27.85,0.53,-18.41
02/10/2023 00:00,O H,61846,9.98,-0.30,-1.36
02/10/2023 00:00,PJM,61847,17.47,0.19,-8.36
02/10/2023 00:00,WEST,61752,10.09,-0.22,-1.40
02/10/2023 01:00,CAPITL,61757,28.72,0.44,-19.38
02/10/2023 01:00,CENTRL,61754,11.56,0.06,-2.60
02/10/2023 01:00,DUNWOD,61760,23.13,0.72,-13.52
02/10/2023 01:00,GENESE,61753,10.47,-0.08,-1.65
02/10/2023 01:00,H Q,61844,8.00,-0.19,0.71
02/10/2023 01:00,HUD VL,61758,22.89,0.61,-13.39
02/10/2023 01:00,LONGIL,61762,23.98,0.96,-14.12
02/10/2023 01:00,MHK VL,61756,11.48,0.28,-2.31
02/10/2023 01:00,MILLWD,61759,23.20,0.68,-13.63
02/10/2023 01:00,N.Y.C.,61761,23.23,0.80,-13.53
02/10/2023 01:00,NORTH,61755,5.00,-0.28,3.62
02/10/2023 01:00,NPX,61845,25.81,0.52,-16.39
02/10/2023 01:00,O H,61846,9.57,-0.35,-1.02
02/10/2023 01:00,PJM,61847,16.44,0.16,-7.38
02/10/2023 01:00,WEST,61752,9.62,-0.29,-1.01
02/10/2023 02:00,CAPITL,61757,27.30,0.44,-17.94
02/10/2023 02:00,CENTRL,61754,11.53,0.07,-2.53
02/10/2023 02:00,DUNWOD,61760,22.15,0.71,-12.51
02/10/2023 02:00,GENESE,61753,10.38,-0.07,-1.53
02/10/2023 02:00,H Q,61844,8.00,-0.19,0.74
02/10/2023 02:00,HUD VL,61758,21.91,0.60,-12.39
02/10/2023 02:00,LONGIL,61762,22.36,0.91,-12.53
02/10/2023 02:00,MHK VL,61756,11.36,0.26,-2.18
02/10/2023 02:00,MILLWD,61759,22.21,0.68,-12.61
02/10/2023 02:00,N.Y.C.,61761,22.22,0.78,-12.52
02/10/2023 02:00,NORTH,61755,4.00,-0.28,4.65
02/10/2023 02:00,NPX,61845,24.62,0.53,-15.17
02/10/2023 02:00,O H,61846,9.28,-0.32,-0.68
02/10/2023 02:00,PJM,61847,15.84,0.16,-6.75
02/10/2023 02:00,WEST,61752,9.28,-0.27,-0.62
02/10/2023 03:00,CAPITL,61757,27.20,0.45,-17.65
02/10/2023 03:00,CENTRL,61754,11.68,0.06,-2.52
02/10/2023 03:00,DUNWOD,61760,22.15,0.74,-12.31
02/10/2023 03:00,GENESE,61753,10.50,-0.10,-1.50
02/10/2023 03:00,H Q,61844,8.00,-0.18,0.92
02/10/2023 03:00,HUD VL,61758,21.90,0.61,-12.19
02/10/2023 03:00,LONGIL,61762,22.33,0.91,-12.33
02/10/2023 03:00,MHK VL,61756,11.40,0.26,-2.04
02/10/2023 03:00,MILLWD,61759,22.19,0.68,-12.41
02/10/2023 03:00,N.Y.C.,61761,22.22,0.80,-12.32
02/10/2023 03:00,NORTH,61755,3.40,-0.28,5.41
02/10/2023 03:00,NPX,61845,24.56,0.54,-14.93
02/10/2023 03:00,O H,61846,9.37,-0.35,-0.62
02/10/2023 03:00,PJM,61847,15.88,0.15,-6.63
02/10/2023 03:00,WEST,61752,9.37,-0.28,-0.55
02/10/2023 04:00,CAPITL,61757,27.09,0.49,-16.89
02/10/2023 04:00,CENTRL,61754,12.37,0.10,-2.57
02/10/2023 04:00,DUNWOD,61760,22.22,0.74,-11.78
02/10/2023 04:00,GENESE,61753,11.08,-0.07,-1.44
02/10/2023 04:00,H Q,61844,8.00,-0.20,1.50
02/10/2023 04:00,HUD VL,61758,21.99,0.62,-11.66
02/10/2023 04:00,LONGIL,61762,22.43,0.93,-11.79
02/10/2023 04:00,MHK VL,61756,11.56,0.27,-1.59
02/10/2023 04:00,MILLWD,61759,22.27,0.69,-11.87
02/10/2023 04:00,N.Y.C.,61761,22.31,0.82,-11.79
02/10/2023 04:00,NORTH,61755,1.48,-0.32,7.91
02/10/2023 04:00,NPX,61845,24.56,0.57,-14.28
02/10/2023 04:00,O H,61846,9.63,-0.32,-0.24
02/10/2023 04:00,PJM,61847,16.11,0.16,-6.24
02/10/2023 04:00,WEST,61752,9.55,-0.27,-0.11
02/10/2023 05:00,CAPITL,61757,29.96,0.64,-17.54
02/10/2023 05:00,CENTRL,61754,15.08,0.25,-3.05
02/10/2023 05:00,DUNWOD,61760,24.94,0.93,-12.23
02/10/2023 05:00,GENESE,61753,13.26,-0.02,-1.51
02/10/2023 05:00,H Q,61844,9.47,-0.31,2.01
02/10/2023 05:00,HUD VL,61758,24.70,0.80,-12.11
02/10/2023 05:00,LONGIL,61762,27.90,1.26,-14.86
02/10/2023 05:00,MHK VL,61756,13.60,0.41,-1.40
02/10/2023 05:00,MILLWD,61759,24.97,0.86,-12.33
02/10/2023 05:00,N.Y.C.,61761,25.00,0.98,-12.24
02/10/2023 05:00,NORTH,61755,1.00,-0.45,10.33
02/10/2023 05:00,NPX,61845,27.33,0.72,-14.83
02/10/2023 05:00,O H,61846,10.94,-0.26,0.58
02/10/2023 05:00,PJM,61847,18.42,0.41,-6.23
02/10/2023 05:00,WEST,61752,11.00,0.05,0.83
02/10/2023 06:00,CAPITL,61757,35.03,0.71,-20.30
02/10/2023 06:00,CENTRL,61754,18.10,0.29,-3.79
02/10/2023 06:00,DUNWOD,61760,29.29,1.15,-14.13
02/10/2023 06:00,GENESE,61753,15.66,-0.10,-1.74
02/10/2023 06:00,H Q,61844,11.41,-0.36,2.24
02/10/2023 06:00,HUD VL,61758,29.03,1.00,-14.01
02/10/2023 06:00,LONGIL,61762,35.93,1.54,-20.37
02/10/2023 06:00,MHK VL,61756,16.08,0.49,-1.57
02/10/2023 06:00,MILLWD,61759,29.31,1.05,-14.24
02/10/2023 06:00,N.Y.C.,61761,29.34,1.19,-14.14
02/10/2023 06:00,NORTH,61755,1.74,-0.53,11.74
