Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/01/2023 05:00,MHK VL,61756,50.00,1.62,-2.10
02/01/2023 05:00,MILLWD,61759,62.63,2.64,-13.72
02/01/2023 05:00,N.Y.C.,61761,62.61,2.68,-13.64
02/01/2023 05:00,NORTH,61755,47.62,1.34,0.00
02/01/2023 05:00,NPX,61845,83.70,2.50,-34.92
02/01/2023 05:00,O H,61846,42.48,-4.21,-0.42
02/01/2023 05:00,PJM,61847,38.10,-0.88,7.30
02/01/2023 05:00,WEST,61752,43.31,-3.42,-0.45
02/01/2023 06:00,CAPITL,61757,110.45,4.89,-26.79
02/01/2023 06:00,CENTRL,61754,76.72,-2.76,-0.70
02/01/2023 06:00,DUNWOD,61760,102.78,4.81,-19.20
02/01/2023 06:00,GENESE,61753,73.68,-5.59,-0.50
02/01/2023 06:00,H Q,61844,79.26,0.48,0.00
02/01/2023 06:00,HUD VL,61758,102.16,4.41,-18.97
02/01/2023 06:00,LONGIL,61762,105.46,7.09,-19.59
02/01/2023 06:00,MHK VL,61756,84.50,2.76,-2.96
02/01/2023 06:00,MILLWD,61759,102.74,4.65,-19.32
02/01/2023 06:00,N.Y.C.,61761,102.80,4.81,-19.21
02/01/2023 06:00,NORTH,61755,81.22,2.44,0.00
02/01/2023 06:00,NPX,61845,105.72,4.09,-22.84
02/01/2023 06:00,O H,61846,69.28,-10.08,-0.58
02/01/2023 06:00,PJM,61847,50.50,-2.52,25.76
02/01/2023 06:00,WEST,61752,70.90,-8.51,-0.63
02/01/2023 07:00,CAPITL,61757,126.02,6.90,-2.10
02/01/2023 07:00,CENTRL,61754,113.94,-3.15,-0.07
02/01/2023 07:00,DUNWOD,61760,125.66,7.14,-1.50
02/01/2023 07:00,GENESE,61753,108.63,-8.43,-0.04
02/01/2023 07:00,H Q,61844,117.73,0.71,0.00
02/01/2023 07:00,HUD VL,61758,124.94,6.43,-1.49
02/01/2023 07:00,LONGIL,61762,144.27,10.65,-16.61
02/01/2023 07:00,MHK VL,61756,121.92,4.69,-0.21
02/01/2023 07:00,MILLWD,61759,125.55,7.02,-1.51
02/01/2023 07:00,N.Y.C.,61761,126.02,7.50,-1.50
02/01/2023 07:00,NORTH,61755,119.59,2.57,0.00
02/01/2023 07:00,NPX,61845,124.31,5.50,-1.79
02/01/2023 07:00,O H,61846,102.04,-14.98,0.00
02/01/2023 07:00,PJM,61847,60.49,-2.92,53.61
02/01/2023 07:00,WEST,61752,106.49,-10.53,0.00
02/01/2023 08:00,CAPITL,61757,116.75,6.25,-14.28
02/01/2023 08:00,CENTRL,61754,93.06,-3.17,-0.02
02/01/2023 08:00,DUNWOD,61760,107.51,6.16,-5.13
02/01/2023 08:00,GENESE,61753,88.33,-7.89,0.00
02/01/2023 08:00,H Q,61844,96.70,0.48,0.00
02/01/2023 08:00,HUD VL,61758,106.90,5.38,-5.30
02/01/2023 08:00,LONGIL,61762,132.60,8.95,-27.44
02/01/2023 08:00,MHK VL,61756,101.08,3.56,-1.31
02/01/2023 08:00,MILLWD,61759,107.45,6.07,-5.17
02/01/2023 08:00,N.Y.C.,61761,107.90,6.55,-5.14
02/01/2023 08:00,NORTH,61755,98.62,2.41,0.00
02/01/2023 08:00,NPX,61845,108.94,5.10,-7.63
02/01/2023 08:00,O H,61846,82.90,-13.28,0.04
02/01/2023 08:00,PJM,61847,55.79,-2.79,37.63
02/01/2023 08:00,WEST,61752,86.55,-9.62,0.04
02/01/2023 09:00,CAPITL,61757,100.00,4.97,-20.88
02/01/2023 09:00,CENTRL,61754,73.04,-2.00,-0.89
02/01/2023 09:00,DUNWOD,61760,87.00,5.34,-7.50
02/01/2023 09:00,GENESE,61753,68.86,-5.34,-0.05
02/01/2023 09:00,H Q,61844,74.15,0.00,0.00
02/01/2023 09:00,HUD VL,61758,86.42,4.52,-7.74
02/01/2023 09:00,LONGIL,61762,88.78,7.12,-7.51
02/01/2023 09:00,MHK VL,61756,78.80,2.75,-1.91
02/01/2023 09:00,MILLWD,61759,86.82,5.11,-7.56
02/01/2023 09:00,N.Y.C.,61761,92.62,5.71,-12.76
02/01/2023 09:00,NORTH,61755,75.93,1.78,0.00
02/01/2023 09:00,NPX,61845,89.45,4.15,-11.15
02/01/2023 09:00,O H,61846,62.97,-9.27,1.91
02/01/2023 09:00,PJM,61847,47.70,-1.56,24.89
02/01/2023 09:00,WEST,61752,65.20,-6.75,2.20
02/01/2023 10:00,CAPITL,61757,96.19,2.74,-52.58
02/01/2023 10:00,CENTRL,61754,41.20,-0.73,-1.07
02/01/2023 10:00,DUNWOD,61760,78.14,3.15,-34.12
02/01/2023 10:00,GENESE,61753,39.61,-2.04,-0.79
02/01/2023 10:00,H Q,61844,40.42,-0.45,0.00
02/01/2023 10:00,HUD VL,61758,77.52,2.74,-33.92
02/01/2023 10:00,LONGIL,61762,120.59,4.21,-75.52
02/01/2023 10:00,MHK VL,61756,47.20,1.47,-4.87
02/01/2023 10:00,MILLWD,61759,78.28,3.07,-34.35
02/01/2023 10:00,N.Y.C.,61761,85.07,3.35,-40.85
02/01/2023 10:00,NORTH,61755,40.83,-0.04,0.00
02/01/2023 10:00,NPX,61845,85.15,2.62,-41.67
02/01/2023 10:00,O H,61846,37.75,-4.05,-0.93
02/01/2023 10:00,PJM,61847,46.35,-0.61,-6.10
02/01/2023 10:00,WEST,61752,38.44,-3.43,-1.01
02/01/2023 11:00,CAPITL,61757,89.27,2.46,-50.12
02/01/2023 11:00,CENTRL,61754,37.40,-0.55,-1.26
02/01/2023 11:00,DUNWOD,61760,75.43,2.83,-35.92
02/01/2023 11:00,GENESE,61753,35.89,-1.72,-0.93
02/01/2023 11:00,H Q,61844,36.17,-0.51,0.00
02/01/2023 11:00,HUD VL,61758,74.65,2.42,-35.54
02/01/2023 11:00,LONGIL,61762,104.64,3.85,-64.10
02/01/2023 11:00,MHK VL,61756,42.51,1.17,-4.65
02/01/2023 11:00,MILLWD,61759,75.56,2.71,-36.16
02/01/2023 11:00,N.Y.C.,61761,79.39,3.04,-39.66
02/01/2023 11:00,NORTH,61755,36.21,-0.48,0.00
02/01/2023 11:00,NPX,61845,81.81,2.38,-42.74
02/01/2023 11:00,O H,61846,34.29,-3.49,-1.09
02/01/2023 11:00,PJM,61847,45.32,-0.44,-9.07
02/01/2023 11:00,WEST,61752,35.01,-2.86,-1.19
02/01/2023 12:00,CAPITL,61757,86.37,2.34,-47.96
02/01/2023 12:00,CENTRL,61754,36.85,-0.43,-1.21
02/01/2023 12:00,DUNWOD,61760,73.33,2.89,-34.37
02/01/2023 12:00,GENESE,61753,35.37,-1.59,-0.89
02/01/2023 12:00,H Q,61844,35.49,-0.58,0.00
02/01/2023 12:00,HUD VL,61758,72.53,2.45,-34.01
02/01/2023 12:00,LONGIL,61762,89.62,3.79,-49.76
02/01/2023 12:00,MHK VL,61756,41.64,1.12,-4.45
02/01/2023 12:00,MILLWD,61759,73.41,2.74,-34.60
02/01/2023 12:00,N.Y.C.,61761,78.72,3.10,-39.55
02/01/2023 12:00,NORTH,61755,35.35,-0.72,0.00
02/01/2023 12:00,NPX,61845,79.35,2.38,-40.90
02/01/2023 12:00,O H,61846,33.80,-3.32,-1.05
02/01/2023 12:00,PJM,61847,44.00,-0.29,-8.22
02/01/2023 12:00,WEST,61752,34.58,-2.63,-1.14
02/01/2023 13:00,CAPITL,61757,80.56,2.15,-45.86
02/01/2023 13:00,CENTRL,61754,33.32,-0.39,-1.15
02/01/2023 13:00,DUNWOD,61760,67.99,2.57,-32.86
02/01/2023 13:00,GENESE,61753,32.13,-1.27,-0.85
02/01/2023 13:00,H Q,61844,32.00,-0.55,0.00
02/01/2023 13:00,HUD VL,61758,67.29,2.21,-32.52
02/01/2023 13:00,LONGIL,61762,89.28,3.42,-53.31
02/01/2023 13:00,MHK VL,61756,37.78,0.98,-4.26
02/01/2023 13:00,MILLWD,61759,68.08,2.44,-33.08
02/01/2023 13:00,N.Y.C.,61761,68.21,2.77,-32.89
02/01/2023 13:00,NORTH,61755,31.77,-0.78,0.00
02/01/2023 13:00,NPX,61845,78.76,2.18,-44.02
02/01/2023 13:00,O H,61846,30.75,-2.80,-1.00
02/01/2023 13:00,PJM,61847,44.00,-0.26,-11.71
02/01/2023 13:00,WEST,61752,31.33,-2.31,-1.09
02/01/2023 14:00,CAPITL,61757,86.41,2.14,-52.29
02/01/2023 14:00,CENTRL,61754,32.81,-0.48,-1.31
02/01/2023 14:00,DUNWOD,61760,71.91,2.46,-37.47
02/01/2023 14:00,GENESE,61753,31.25,-1.70,-0.97
02/01/2023 14:00,H Q,61844,31.56,-0.42,0.00
02/01/2023 14:00,HUD VL,61758,71.17,2.11,-37.08
02/01/2023 14:00,LONGIL,61762,110.04,3.45,-74.61
02/01/2023 14:00,MHK VL,61756,37.79,0.96,-4.85
02/01/2023 14:00,MILLWD,61759,72.03,2.33,-37.72
02/01/2023 14:00,N.Y.C.,61761,72.10,2.62,-37.51
02/01/2023 14:00,NORTH,61755,31.46,-0.51,0.00
02/01/2023 14:00,NPX,61845,83.31,2.08,-49.26
02/01/2023 14:00,O H,61846,29.85,-3.26,-1.14
02/01/2023 14:00,PJM,61847,44.70,-0.32,-13.05
02/01/2023 14:00,WEST,61752,30.78,-2.43,-1.24
02/01/2023 15:00,CAPITL,61757,103.00,2.29,-67.45
02/01/2023 15:00,CENTRL,61754,34.13,-0.23,-1.10
02/01/2023 15:00,DUNWOD,61760,75.50,2.60,-39.65
02/01/2023 15:00,GENESE,61753,32.42,-1.63,-0.80
02/01/2023 15:00,H Q,61844,32.72,-0.53,0.00
02/01/2023 15:00,HUD VL,61758,75.05,2.19,-39.60
02/01/2023 15:00,LONGIL,61762,109.40,3.63,-72.52
02/01/2023 15:00,MHK VL,61756,40.61,1.13,-6.22
02/01/2023 15:00,MILLWD,61759,75.67,2.50,-39.92
02/01/2023 15:00,N.Y.C.,61761,75.73,2.79,-39.68
02/01/2023 15:00,NORTH,61755,32.62,-0.63,0.00
02/01/2023 15:00,NPX,61845,94.09,2.19,-58.64
02/01/2023 15:00,O H,61846,30.94,-3.23,-0.91
02/01/2023 15:00,PJM,61847,45.03,-0.10,-11.87
02/01/2023 15:00,WEST,61752,32.17,-2.06,-0.98
02/01/2023 16:00,CAPITL,61757,134.39,3.00,-88.53
02/01/2023 16:00,CENTRL,61754,42.62,-0.26,-0.02
02/01/2023 16:00,DUNWOD,61760,78.36,3.69,-31.82
02/01/2023 16:00,GENESE,61753,40.93,-1.93,0.00
02/01/2023 16:00,H Q,61844,42.13,-0.73,0.00
02/01/2023 16:00,HUD VL,61758,78.82,3.13,-32.83
02/01/2023 16:00,LONGIL,61762,127.95,4.80,-80.29
02/01/2023 16:00,MHK VL,61756,52.62,1.67,-8.09
02/01/2023 16:00,MILLWD,61759,78.35,3.43,-32.06
02/01/2023 16:00,N.Y.C.,61761,78.65,3.94,-31.85
02/01/2023 16:00,NORTH,61755,41.96,-0.90,0.00
02/01/2023 16:00,NPX,61845,105.27,2.96,-59.46
02/01/2023 16:00,O H,61846,38.71,-4.11,0.04
02/01/2023 16:00,PJM,61847,50.70,0.04,-7.80
02/01/2023 16:00,WEST,61752,40.33,-2.49,0.04
02/01/2023 17:00,CAPITL,61757,168.92,4.71,-96.93
02/01/2023 17:00,CENTRL,61754,66.67,-0.61,0.00
02/01/2023 17:00,DUNWOD,61760,107.56,5.45,-34.84
02/01/2023 17:00,GENESE,61753,64.92,-2.36,0.00
02/01/2023 17:00,H Q,61844,66.34,-0.94,0.00
02/01/2023 17:00,HUD VL,61758,108.00,4.78,-35.95
02/01/2023 17:00,LONGIL,61762,181.56,7.06,-107.23
02/01/2023 17:00,MHK VL,61756,78.96,2.83,-8.86
02/01/2023 17:00,MILLWD,61759,107.76,5.38,-35.10
02/01/2023 17:00,N.Y.C.,61761,108.00,5.85,-34.87
02/01/2023 17:00,NORTH,61755,66.74,-0.54,0.00
02/01/2023 17:00,NPX,61845,134.97,4.37,-63.32
02/01/2023 17:00,O H,61846,61.36,-5.92,0.00
02/01/2023 17:00,PJM,61847,66.90,-0.33,0.04
02/01/2023 17:00,WEST,61752,63.04,-4.24,0.00
02/01/2023 18:00,CAPITL,61757,139.11,4.33,-73.85
02/01/2023 18:00,CENTRL,61754,60.81,-0.12,0.00
02/01/2023 18:00,DUNWOD,61760,92.35,4.88,-26.54
02/01/2023 18:00,GENESE,61753,59.35,-1.58,0.00
02/01/2023 18:00,H Q,61844,59.90,-1.04,0.00
02/01/2023 18:00,HUD VL,61758,92.59,4.26,-27.38
02/01/2023 18:00,LONGIL,61762,158.87,6.40,-91.54
02/01/2023 18:00,MHK VL,61756,70.24,2.56,-6.75
02/01/2023 18:00,MILLWD,61759,92.49,4.81,-26.74
02/01/2023 18:00,N.Y.C.,61761,92.74,5.24,-26.56
02/01/2023 18:00,NORTH,61755,60.02,-0.91,0.00
02/01/2023 18:00,NPX,61845,129.71,3.90,-64.87
02/01/2023 18:00,O H,61846,56.18,-4.75,0.00
02/01/2023 18:00,PJM,61847,57.90,-0.06,2.98
02/01/2023 18:00,WEST,61752,57.77,-3.17,0.00
02/01/2023 19:00,CAPITL,61757,146.90,3.33,-95.99
02/01/2023 19:00,CENTRL,61754,47.20,-0.38,0.00
02/01/2023 19:00,DUNWOD,61760,86.03,3.95,-34.50
02/01/2023 19:00,GENESE,61753,46.20,-1.38,0.00
02/01/2023 19:00,H Q,61844,46.77,-0.81,0.00
02/01/2023 19:00,HUD VL,61758,86.65,3.47,-35.60
02/01/2023 19:00,LONGIL,61762,134.53,5.19,-81.76
02/01/2023 19:00,MHK VL,61756,58.16,1.81,-8.77
02/01/2023 19:00,MILLWD,61759,86.29,3.95,-34.76
02/01/2023 19:00,N.Y.C.,61761,86.30,4.19,-34.53
02/01/2023 19:00,NORTH,61755,46.53,-1.05,0.00
02/01/2023 19:00,NPX,61845,115.81,3.14,-65.09
02/01/2023 19:00,O H,61846,43.63,-3.95,0.00
02/01/2023 19:00,PJM,61847,54.40,-0.14,-6.96
02/01/2023 19:00,WEST,61752,44.73,-2.85,0.00
02/01/2023 20:00,CAPITL,61757,135.00,2.83,-92.92
02/01/2023 20:00,CENTRL,61754,39.30,0.04,0.00
02/01/2023 20:00,DUNWOD,61760,75.91,3.26,-33.39
02/01/2023 20:00,GENESE,61753,38.59,-0.67,0.00
02/01/2023 20:00,H Q,61844,38.43,-0.83,0.00
02/01/2023 20:00,HUD VL,61758,76.62,2.90,-34.46
02/01/2023 20:00,LONGIL,61762,128.72,4.32,-85.14
02/01/2023 20:00,MHK VL,61756,49.39,1.65,-8.49
02/01/2023 20:00,MILLWD,61759,76.08,3.18,-33.64
02/01/2023 20:00,N.Y.C.,61761,76.13,3.46,-33.42
02/01/2023 20:00,NORTH,61755,38.24,-1.02,0.00
02/01/2023 20:00,NPX,61845,109.38,2.71,-67.42
02/01/2023 20:00,O H,61846,36.71,-2.55,0.00
02/01/2023 20:00,PJM,61847,50.94,0.20,-11.49
02/01/2023 20:00,WEST,61752,37.57,-1.69,0.00
02/01/2023 21:00,CAPITL,61757,110.79,2.45,-74.39
02/01/2023 21:00,CENTRL,61754,34.53,0.00,-0.57
02/01/2023 21:00,DUNWOD,61760,71.54,2.92,-34.67
02/01/2023 21:00,GENESE,61753,33.69,-0.68,-0.41
02/01/2023 21:00,H Q,61844,33.17,-0.78,0.00
02/01/2023 21:00,HUD VL,61758,71.64,2.58,-35.11
02/01/2023 21:00,LONGIL,61762,130.83,3.97,-92.91
02/01/2023 21:00,MHK VL,61756,42.30,1.32,-7.03
02/01/2023 21:00,MILLWD,61759,71.75,2.88,-34.91
02/01/2023 21:00,N.Y.C.,61761,71.81,3.16,-34.70
02/01/2023 21:00,NORTH,61755,33.00,-0.95,0.00
02/01/2023 21:00,NPX,61845,98.29,2.45,-61.89
02/01/2023 21:00,O H,61846,32.23,-2.21,-0.48
02/01/2023 21:00,PJM,61847,48.92,0.20,-14.76
02/01/2023 21:00,WEST,61752,32.95,-1.53,-0.53
02/01/2023 22:00,CAPITL,61757,96.36,2.29,-62.33
02/01/2023 22:00,CENTRL,61754,32.24,-0.03,-0.53
02/01/2023 22:00,DUNWOD,61760,64.10,2.73,-29.62
02/01/2023 22:00,GENESE,61753,31.61,-0.51,-0.37
02/01/2023 22:00,H Q,61844,31.02,-0.73,0.00
02/01/2023 22:00,HUD VL,61758,64.09,2.41,-29.93
02/01/2023 22:00,LONGIL,61762,107.34,3.87,-71.72
02/01/2023 22:00,MHK VL,61756,39.03,1.21,-6.08
02/01/2023 22:00,MILLWD,61759,64.24,2.67,-29.82
02/01/2023 22:00,N.Y.C.,61761,64.38,2.98,-29.65
02/01/2023 22:00,NORTH,61755,31.05,-0.70,0.00
02/01/2023 22:00,NPX,61845,90.87,2.29,-56.84
02/01/2023 22:00,O H,61846,30.44,-1.75,-0.44
02/01/2023 22:00,PJM,61847,44.90,0.29,-12.87
02/01/2023 22:00,WEST,61752,31.05,-1.17,-0.48
02/01/2023 23:00,CAPITL,61757,87.45,2.00,-54.73
02/01/2023 23:00,CENTRL,61754,32.21,0.06,-1.42
02/01/2023 23:00,DUNWOD,61760,72.12,2.18,-39.22
02/01/2023 23:00,GENESE,61753,31.34,-0.40,-1.01
02/01/2023 23:00,H Q,61844,30.20,-0.52,0.00
02/01/2023 23:00,HUD VL,61758,71.38,1.91,-38.75
02/01/2023 23:00,LONGIL,61762,88.52,3.29,-54.50
02/01/2023 23:00,MHK VL,61756,37.91,1.14,-6.05
02/01/2023 23:00,MILLWD,61759,72.28,2.09,-39.46
02/01/2023 23:00,N.Y.C.,61761,72.38,2.40,-39.26
02/01/2023 23:00,NORTH,61755,30.20,-0.52,0.00
02/01/2023 23:00,NPX,61845,92.00,1.91,-59.37
02/01/2023 23:00,O H,61846,30.60,-1.32,-1.19
02/01/2023 23:00,PJM,61847,42.90,0.19,-11.99
02/01/2023 23:00,WEST,61752,31.22,-0.80,-1.30
