Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/11/2023 00:00,CAPITL,61757,31.66,0.44,-22.85
02/11/2023 00:00,CENTRL,61754,11.08,0.13,-2.57
02/11/2023 00:00,DUNWOD,61760,24.86,0.76,-15.73
02/11/2023 00:00,GENESE,61753,10.41,0.07,-1.96
02/11/2023 00:00,H Q,61844,8.15,-0.23,0.00
02/11/2023 00:00,HUD VL,61758,24.71,0.65,-15.69
02/11/2023 00:00,LONGIL,61762,25.33,0.97,-15.99
02/11/2023 00:00,MHK VL,61756,11.85,0.27,-3.21
02/11/2023 00:00,MILLWD,61759,25.00,0.73,-15.90
02/11/2023 00:00,N.Y.C.,61761,24.95,0.83,-15.75
02/11/2023 00:00,NORTH,61755,8.09,-0.28,0.00
02/11/2023 00:00,NPX,61845,28.20,0.49,-19.34
02/11/2023 00:00,O H,61846,10.58,-0.13,-2.34
02/11/2023 00:00,PJM,61847,17.64,0.28,-8.99
02/11/2023 00:00,WEST,61752,10.83,-0.08,-2.54
02/11/2023 01:00,CAPITL,61757,28.16,0.47,-18.41
02/11/2023 01:00,CENTRL,61754,11.49,0.15,-2.07
02/11/2023 01:00,DUNWOD,61760,22.79,0.84,-12.67
02/11/2023 01:00,GENESE,61753,10.90,0.05,-1.58
02/11/2023 01:00,H Q,61844,9.02,-0.25,0.00
02/11/2023 01:00,HUD VL,61758,22.63,0.71,-12.64
02/11/2023 01:00,LONGIL,61762,22.99,1.03,-12.70
02/11/2023 01:00,MHK VL,61756,12.17,0.32,-2.58
02/11/2023 01:00,MILLWD,61759,22.89,0.81,-12.81
02/11/2023 01:00,N.Y.C.,61761,22.87,0.91,-12.69
02/11/2023 01:00,NORTH,61755,8.94,-0.32,0.00
02/11/2023 01:00,NPX,61845,25.40,0.55,-15.58
02/11/2023 01:00,O H,61846,10.97,-0.19,-1.88
02/11/2023 01:00,PJM,61847,16.80,0.29,-7.24
02/11/2023 01:00,WEST,61752,11.17,-0.15,-2.05
02/11/2023 02:00,CAPITL,61757,26.23,0.53,-15.45
02/11/2023 02:00,CENTRL,61754,12.14,0.16,-1.74
02/11/2023 02:00,DUNWOD,61760,21.78,0.90,-10.64
02/11/2023 02:00,GENESE,61753,11.61,0.04,-1.33
02/11/2023 02:00,H Q,61844,9.97,-0.27,0.00
02/11/2023 02:00,HUD VL,61758,21.61,0.76,-10.61
02/11/2023 02:00,LONGIL,61762,21.94,1.04,-10.66
02/11/2023 02:00,MHK VL,61756,12.75,0.34,-2.17
02/11/2023 02:00,MILLWD,61759,21.85,0.86,-10.75
02/11/2023 02:00,N.Y.C.,61761,21.84,0.95,-10.65
02/11/2023 02:00,NORTH,61755,9.92,-0.32,0.00
02/11/2023 02:00,NPX,61845,23.92,0.60,-13.08
02/11/2023 02:00,O H,61846,11.59,-0.24,-1.58
02/11/2023 02:00,PJM,61847,16.62,0.30,-6.08
02/11/2023 02:00,WEST,61752,11.76,-0.19,-1.72
02/11/2023 03:00,CAPITL,61757,26.05,0.60,-13.92
02/11/2023 03:00,CENTRL,61754,13.28,0.18,-1.56
02/11/2023 03:00,DUNWOD,61760,22.11,0.99,-9.58
